Origin,Destination,Flight Number,Departure Time,Arrival Time,Flight Time,Routing,Days Of Operations,Connection Flight No,Effective From,EffectiveTo
Pune,Leh,G8 172,21:15,10:00,12:45,Via DEL,Su,G8 6001,45024,45221
Pune,Leh,G8 2541,19:35,10:00,14:25,Via DEL,Su,G8 6001,45024,45221
Pune,Leh,G8 176,04:40,10:00,05:20,Via DEL,M,G8 6001,45024,45222
Pune,Leh,G8 172,21:15,07:40,10:25,Via DEL,"M,Th,Sa",G8 6001,45024,45225
Pune,Leh,G8 2541,19:35,07:40,12:05,Via DEL,"M,Th,Sa",G8 6001,45024,45225
Pune,Leh,G8 172,21:15,07:50,10:35,Via DEL,Daily,G8 203,45024,45226
Pune,Leh,G8 172,21:15,09:50,12:35,Via DEL,Daily,G8 225,45024,45226
Pune,Leh,G8 172,21:15,11:45,14:30,Via DEL,F,G8 221,45024,45226
Pune,Leh,G8 172,21:15,07:00,09:45,Via DEL,Daily,G8 357,45024,45226
Pune,Leh,G8 172,21:15,07:55,10:40,Via DEL,"Tu,F",G8 6001,45024,45226
Pune,Leh,G8 172,21:15,10:50,13:35,Via DEL,"M,Tu,W,Th,Sa,Su",G8 221,45024,45226
Pune,Leh,G8 176,03:50,11:45,07:55,Via DEL,Sa,G8 221,45024,45226
Pune,Leh,G8 176,03:50,09:50,06:00,Via DEL,Sa,G8 225,45024,45226
Pune,Leh,G8 176,04:40,09:50,05:10,Via DEL,"M,Tu,W,Th,F,Su",G8 225,45024,45226
Pune,Leh,G8 176,04:40,10:50,06:10,Via DEL,"M,Tu,W,Th,F,Su",G8 221,45024,45226
Pune,Leh,G8 2541,19:35,07:50,12:15,Via DEL,Daily,G8 203,45024,45226
Pune,Leh,G8 2541,19:35,09:50,14:15,Via DEL,Daily,G8 225,45024,45226
Pune,Leh,G8 2541,19:35,07:00,11:25,Via DEL,Daily,G8 357,45024,45226
Pune,Leh,G8 2541,19:35,07:55,12:20,Via DEL,"Tu,F",G8 6001,45024,45226
Pune,Leh,G8 2541,19:35,10:50,15:15,Via DEL,"M,Tu,W,Th,Sa,Su",G8 221,45024,45226
Pune,Mumbai,G8 2541,19:35,01:00,05:25,Via DEL,Daily,G8 354,45024,45040
Pune,Mumbai,G8 367,12:55,01:00,12:05,Via DEL,"M,Tu,W,Th,F,Su",G8 354,45024,45040
Pune,Mumbai,G8 281,22:50,10:40,11:50,Via NAG,Daily,G8 141,45024,45046
Pune,Mumbai,G8 176,04:40,16:15,11:35,Via DEL,"M,Tu,W,Th,F,Su",G8 336,45024,45047
Pune,Mumbai,G8 176,03:50,16:15,12:25,Via DEL,Sa,G8 336,45024,45047
Pune,Mumbai,G8 172,21:15,09:40,12:25,Via DEL,F,G8 334,45024,45226
Pune,Mumbai,G8 172,21:15,09:40,12:25,Via DEL,"M,Tu,W,Th,Sa,Su",G8 334,45024,45226
Pune,Mumbai,G8 172,21:15,04:50,07:35,Via DEL,Daily,G8 2501,45024,45226
Pune,Mumbai,G8 176,03:50,09:40,05:50,Via DEL,Sa,G8 334,45024,45226
Pune,Mumbai,G8 242,20:50,10:00,13:10,Via BLR,Daily,G8 395,45024,45226
Pune,Mumbai,G8 2541,19:35,09:40,14:05,Via DEL,F,G8 334,45024,45226
Pune,Mumbai,G8 2541,19:35,09:40,14:05,Via DEL,"M,Tu,W,Th,Sa,Su",G8 334,45024,45226
Pune,Mumbai,G8 2541,19:35,04:50,09:15,Via DEL,Daily,G8 2501,45024,45226
Pune,Mumbai,G8 367,12:55,04:50,15:55,Via DEL,"M,Tu,W,Th,F,Su",G8 2501,45024,45226
Pune,Mumbai,G8 2541,19:35,01:00,05:25,Via DEL,Daily,G8 354,45046,45227
Pune,Mumbai,G8 283,07:15,21:30,14:15,Via NAG,Daily,G8 2612,45024,45227
Pune,Mumbai,G8 367,12:55,01:00,12:05,Via DEL,"M,Tu,W,Th,F,Su",G8 354,45046,45227
Pune,Mumbai,G8 367,12:55,20:55,08:00,Via DEL,"M,Tu,W,Th,F,Su",G8 323,45024,45227
Pune,Nagpur,G8 281,22:50,00:20,01:30,Non Stop,Daily,-,45024,45227
Pune,Nagpur,G8 283,07:15,08:35,01:20,Non Stop,Daily,-,45024,45227
Pune,Patna,G8 242,20:50,07:35,10:45,Via BLR,Daily,G8 873,45024,45050
Pune,Patna,G8 172,21:15,10:40,13:25,Via DEL,Daily,G8 2511,45024,45226
Pune,Patna,G8 176,03:50,10:40,06:50,Via DEL,Sa,G8 2511,45024,45226
Pune,Patna,G8 176,04:40,10:40,06:00,Via DEL,"M,Tu,W,Th,F,Su",G8 2511,45024,45226
Pune,Patna,G8 2541,19:35,10:40,15:05,Via DEL,Daily,G8 2511,45024,45226
Pune,Phuket,G8 172,21:15,13:45,15:00,Via DEL,"Tu,Th,Sa,Su",G8 73,45024,45029
Pune,Phuket,G8 2541,19:35,13:45,16:40,Via DEL,"Tu,Th,Sa,Su",G8 73,45024,45029
Pune,Phuket,G8 172,21:15,13:45,15:00,Via DEL,"Th,Sa,Su",G8 73,45031,45039
Pune,Phuket,G8 2541,19:35,13:45,16:40,Via DEL,"Th,Sa,Su",G8 73,45031,45039
Pune,Phuket,G8 172,21:15,13:45,15:00,Via DEL,"Tu,Th,Sa",G8 73,45041,45045
Pune,Phuket,G8 2541,19:35,13:45,16:40,Via DEL,"Tu,Th,Sa",G8 73,45041,45045
Pune,Phuket,G8 172,21:15,13:45,15:00,Via DEL,"Tu,Th,Su",G8 73,45046,45050
Pune,Phuket,G8 242,20:50,13:30,15:10,Via BLR,Daily,G8 41,45024,45050
Pune,Phuket,G8 2541,19:35,13:45,16:40,Via DEL,"Tu,Th,Su",G8 73,45046,45050
Pune,Ranchi,G8 176,03:50,19:25,15:35,Via DEL,Sa,G8 167,45024,45025
Pune,Ranchi,G8 176,04:40,19:25,14:45,Via DEL,"W,F,Su",G8 167,45024,45025
Pune,Ranchi,G8 367,12:55,19:25,06:30,Via DEL,"W,F,Su",G8 167,45024,45025
Pune,Ranchi,G8 367,12:55,20:30,07:35,Via DEL,"M,Tu,W,Th,F,Su",G8 167,45026,45029
Pune,Ranchi,G8 367,12:55,20:30,07:35,Via DEL,"M,Tu,Th",G8 167,45031,45036
Pune,Ranchi,G8 176,04:40,19:25,14:45,Via DEL,"W,F,Su",G8 167,45030,45039
Pune,Ranchi,G8 176,03:50,19:25,15:35,Via DEL,Sa,G8 167,45030,45039
Pune,Ranchi,G8 367,12:55,19:25,06:30,Via DEL,"W,F,Su",G8 167,45030,45039
Pune,Ranchi,G8 367,12:55,20:30,07:35,Via DEL,"M,Tu,W,Th,F,Su",G8 167,45040,45043
Pune,Ranchi,G8 176,03:50,19:25,15:35,Via DEL,Sa,G8 167,45044,45046
Pune,Ranchi,G8 176,04:40,19:25,14:45,Via DEL,"F,Su",G8 167,45044,45046
Pune,Ranchi,G8 367,12:55,19:25,06:30,Via DEL,"F,Su",G8 167,45044,45046
Pune,Ranchi,G8 176,04:40,14:55,10:15,Via DEL,"M,Tu,W,Th,F,Su",G8 237,45024,45226
Pune,Ranchi,G8 176,03:50,14:55,11:05,Via DEL,Sa,G8 237,45024,45226
Pune,Ranchi,G8 242,20:50,11:25,14:35,Via BLR,Daily,G8 374,45024,45226
Pune,Srinagar,G8 176,03:50,15:15,11:25,Via DEL,Sa,G8 199,45024,45031
Pune,Srinagar,G8 176,04:40,15:15,10:35,Via DEL,"F,Su",G8 199,45024,45031
Pune,Srinagar,G8 176,04:40,15:15,10:35,Via DEL,"M,Tu,W,Th",G8 199,45024,45031
Pune,Srinagar,G8 176,04:40,13:25,08:45,Via DEL,"M,Tu,W,Th,F,Su",G8 213,45024,45031
Pune,Srinagar,G8 176,03:50,13:25,09:35,Via DEL,Sa,G8 213,45024,45031
Pune,Srinagar,G8 176,03:50,13:25,09:35,Via DEL,Sa,G8 213,45033,45034
Pune,Srinagar,G8 176,04:40,13:25,08:45,Via DEL,"M,Tu,Th,F",G8 213,45033,45034
Pune,Srinagar,G8 176,04:40,13:25,08:45,Via DEL,"W,Su",G8 213,45032,45035
Pune,Srinagar,G8 176,04:40,13:25,08:45,Via DEL,"M,Tu,W,Th,F,Su",G8 213,45036,45045
Pune,Srinagar,G8 176,04:40,15:15,10:35,Via DEL,"M,Tu,W,Th,F,Su",G8 199,45033,45045
Pune,Srinagar,G8 176,03:50,15:15,11:25,Via DEL,Sa,G8 199,45033,45045
Pune,Srinagar,G8 176,04:40,10:55,06:15,Via DEL,"M,Tu,W,Th,F,Su",G8 191,45024,45046
Pune,Srinagar,G8 176,04:40,17:15,12:35,Via DEL,"M,Tu,W,Th",G8 187,45024,45046
Pune,Srinagar,G8 176,03:50,10:55,07:05,Via DEL,Sa,G8 191,45024,45046
Pune,Srinagar,G8 172,21:15,12:00,14:45,Via DEL,"W,Sa",G8 6201,45024,45049
Pune,Srinagar,G8 172,21:15,12:25,15:10,Via DEL,"M,Th",G8 6201,45024,45049
Pune,Srinagar,G8 176,04:40,12:00,07:20,Via DEL,"Th,Su",G8 6201,45024,45050
Pune,Srinagar,G8 176,04:40,12:25,07:45,Via DEL,"Tu,F",G8 6201,45024,45050
Pune,Srinagar,G8 176,04:40,13:25,08:45,Via DEL,"M,Tu,W,Th,F,Su",G8 213,45046,45053
Pune,Srinagar,G8 176,03:50,13:25,09:35,Via DEL,Sa,G8 213,45036,45053
Pune,Srinagar,G8 172,21:15,06:45,09:30,Via DEL,Daily,G8 190,45024,45226
Pune,Srinagar,G8 172,21:15,10:55,13:40,Via DEL,Daily,G8 191,45024,45226
Pune,Srinagar,G8 2541,19:35,06:45,11:10,Via DEL,Daily,G8 190,45024,45226
Pune,Srinagar,G8 2541,19:35,10:55,15:20,Via DEL,Daily,G8 191,45024,45226
Ranchi,Ahmedabad,G8 148,20:10,07:35,11:25,Via DEL,"W,F,Sa,Su",G8 719,45024,45025
Ranchi,Ahmedabad,G8 388,18:55,08:25,13:30,Via BOM,Daily,G8 365,45024,45027
Ranchi,Ahmedabad,G8 388,17:20,08:25,15:05,Via BOM,Daily,G8 365,45026,45028
Ranchi,Ahmedabad,G8 148,21:00,07:35,10:35,Via DEL,Daily,G8 719,45026,45029
Ranchi,Ahmedabad,G8 375,11:55,19:30,07:35,Via BLR,"M,Tu,W,Th,F,Su",G8 803,45029,45030
Ranchi,Ahmedabad,G8 388,18:55,08:25,13:30,Via BOM,Daily,G8 365,45026,45034
Ranchi,Ahmedabad,G8 388,17:20,08:25,15:05,Via BOM,Daily,G8 365,45033,45035
Ranchi,Ahmedabad,G8 148,21:00,07:35,10:35,Via DEL,"M,Tu,Th",G8 719,45031,45036
Ranchi,Ahmedabad,G8 148,20:10,07:35,11:25,Via DEL,"W,F,Sa,Su",G8 719,45030,45039
Ranchi,Ahmedabad,G8 388,18:55,08:25,13:30,Via BOM,Daily,G8 365,45033,45041
Ranchi,Ahmedabad,G8 388,17:20,08:25,15:05,Via BOM,Daily,G8 365,45040,45042
Ranchi,Ahmedabad,G8 148,21:00,07:35,10:35,Via DEL,Daily,G8 719,45040,45043
Ranchi,Ahmedabad,G8 148,20:10,07:35,11:25,Via DEL,"F,Sa,Su",G8 719,45044,45045
Ranchi,Ahmedabad,G8 148,20:10,07:25,11:15,Via DEL,"F,Sa,Su",G8 719,45046,45046
Ranchi,Ahmedabad,G8 375,11:55,19:30,07:35,Via BLR,Daily,G8 803,45026,45046
Ranchi,Ahmedabad,G8 388,18:55,08:25,13:30,Via BOM,Daily,G8 365,45040,45047
Ranchi,Ahmedabad,G8 238,15:30,21:45,06:15,Via DEL,Daily,G8 713,45024,45227
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,Daily,G8 2411,45024,45027
Ranchi,Amritsar,G8 388,17:20,07:55,14:35,Via BOM,Daily,G8 2411,45026,45028
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,Daily,G8 2411,45026,45030
Ranchi,Amritsar,G8 388,18:55,11:00,16:05,Via BOM,Daily,G8 2411,45026,45031
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,"M,Tu,W,F,Su",G8 2411,45032,45034
Ranchi,Amritsar,G8 388,17:20,07:55,14:35,Via BOM,"M,Tu,W,F,Su",G8 2411,45035,45035
Ranchi,Amritsar,G8 388,18:55,11:00,16:05,Via BOM,Sa,G8 2411,45038,45041
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45036,45041
Ranchi,Amritsar,G8 388,17:20,07:55,14:35,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45042,45042
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,"M,Tu,W,Th,F,Su",G8 2411,45043,45044
Ranchi,Amritsar,G8 388,18:55,11:00,16:05,Via BOM,Sa,G8 2411,45043,45045
Ranchi,Amritsar,G8 388,18:55,07:55,13:00,Via BOM,"Tu,W,Th,Su",G8 2411,45046,45047
Ranchi,Bagdogra,G8 148,20:10,08:10,12:00,Via DEL,"W,F,Sa,Su",G8 3147,45024,45025
Ranchi,Bagdogra,G8 148,21:00,08:10,11:10,Via DEL,Daily,G8 3147,45026,45029
Ranchi,Bagdogra,G8 148,21:00,08:10,11:10,Via DEL,"M,Tu,Th",G8 3147,45031,45036
Ranchi,Bagdogra,G8 148,20:10,08:10,12:00,Via DEL,"W,F,Sa,Su",G8 3147,45030,45039
Ranchi,Bagdogra,G8 148,21:00,08:10,11:10,Via DEL,Daily,G8 3147,45040,45043
Ranchi,Bagdogra,G8 148,20:10,08:10,12:00,Via DEL,"F,Sa,Su",G8 3147,45044,45046
Ranchi,Bangkok,G8 388,18:55,11:05,14:40,Via BOM,"Tu,Th,Su",G8 25,45024,45027
Ranchi,Bangkok,G8 388,17:20,11:05,16:15,Via BOM,"Tu,Th,Su",G8 25,45028,45028
Ranchi,Bangkok,G8 148,21:00,13:45,15:15,Via DEL,"M,W,F",G8 37,45026,45029
Ranchi,Bangkok,G8 148,20:10,13:45,16:05,Via DEL,"W,F",G8 37,45030,45030
Ranchi,Bangkok,G8 388,18:55,11:05,14:40,Via BOM,"Tu,Th,Su",G8 25,45029,45034
Ranchi,Bangkok,G8 388,17:20,11:05,16:15,Via BOM,"Tu,Th,Su",G8 25,45035,45035
Ranchi,Bangkok,G8 148,21:00,13:45,15:15,Via DEL,"M,Tu",G8 37,45033,45036
Ranchi,Bangkok,G8 148,20:10,13:45,16:05,Via DEL,"W,F",G8 37,45033,45039
Ranchi,Bangkok,G8 148,21:00,13:45,15:15,Via DEL,"M,Tu,W,F",G8 37,45040,45040
Ranchi,Bangkok,G8 388,18:55,11:05,14:40,Via BOM,"Tu,Th,Su",G8 25,45036,45041
Ranchi,Bangkok,G8 388,17:20,11:05,16:15,Via BOM,"Tu,Th,Su",G8 25,45042,45042
Ranchi,Bangkok,G8 148,21:00,13:45,15:15,Via DEL,"W,F",G8 37,45042,45043
Ranchi,Bangkok,G8 148,20:10,13:45,16:05,Via DEL,F,G8 37,45044,45044
Ranchi,Bangkok,G8 388,18:55,11:05,14:40,Via BOM,"Tu,Th,Su",G8 25,45043,45045
Ranchi,Bangkok,G8 388,18:55,11:05,14:40,Via BOM,Daily,G8 25,45046,45046
Ranchi,Bengaluru,G8 148,20:10,08:25,12:15,Via DEL,"W,F,Sa,Su",G8 113,45024,45025
Ranchi,Bengaluru,G8 388,18:55,07:45,12:50,Via BOM,Daily,G8 317,45024,45027
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,Daily,G8 325,45024,45027
Ranchi,Bengaluru,G8 388,17:20,00:30,07:10,Via BOM,Daily,G8 325,45026,45028
Ranchi,Bengaluru,G8 388,17:20,07:45,14:25,Via BOM,Daily,G8 317,45026,45028
Ranchi,Bengaluru,G8 148,21:00,08:25,11:25,Via DEL,Daily,G8 113,45026,45029
Ranchi,Bengaluru,G8 388,18:55,07:45,12:50,Via BOM,Daily,G8 317,45026,45034
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,Daily,G8 325,45026,45034
Ranchi,Bengaluru,G8 388,17:20,00:30,07:10,Via BOM,Daily,G8 325,45033,45035
Ranchi,Bengaluru,G8 388,17:20,07:45,14:25,Via BOM,Daily,G8 317,45033,45035
Ranchi,Bengaluru,G8 148,21:00,08:25,11:25,Via DEL,"M,Tu,Th",G8 113,45031,45036
Ranchi,Bengaluru,G8 148,20:10,08:25,12:15,Via DEL,"W,F,Sa,Su",G8 113,45030,45039
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,Daily,G8 325,45033,45039
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,"Tu,W,F,Sa,Su",G8 325,45040,45041
Ranchi,Bengaluru,G8 388,18:55,01:10,06:15,Via BOM,"M,Th",G8 325,45040,45041
Ranchi,Bengaluru,G8 388,18:55,07:45,12:50,Via BOM,Daily,G8 317,45033,45041
Ranchi,Bengaluru,G8 388,17:20,01:10,07:50,Via BOM,"M,Th",G8 325,45042,45042
Ranchi,Bengaluru,G8 388,17:20,00:30,07:10,Via BOM,"Tu,W,F,Sa,Su",G8 325,45042,45042
Ranchi,Bengaluru,G8 388,17:20,07:45,14:25,Via BOM,Daily,G8 317,45040,45042
Ranchi,Bengaluru,G8 148,21:00,08:25,11:25,Via DEL,Daily,G8 113,45040,45043
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,"Tu,W,F,Sa,Su",G8 325,45043,45043
Ranchi,Bengaluru,G8 388,18:55,01:10,06:15,Via BOM,"M,Th",G8 325,45043,45043
Ranchi,Bengaluru,G8 148,20:10,08:25,12:15,Via DEL,"F,Sa,Su",G8 113,45044,45046
Ranchi,Bengaluru,G8 388,18:55,07:45,12:50,Via BOM,Daily,G8 317,45040,45047
Ranchi,Bengaluru,G8 388,18:55,00:30,05:35,Via BOM,Daily,G8 325,45044,45047
Ranchi,Bengaluru,G8 238,15:30,23:20,07:50,Via DEL,Daily,G8 119,45024,45227
Ranchi,Bengaluru,G8 375,11:55,14:10,02:15,Non Stop,Daily,-,45024,45227
Ranchi,Chandigarh,G8 388,18:55,11:15,16:20,Via BOM,"M,Tu,W,Th,F,Su",G8 381,45024,45027
Ranchi,Chandigarh,G8 388,18:55,11:15,16:20,Via BOM,"M,Tu,W,Th,F,Su",G8 381,45029,45034
Ranchi,Chandigarh,G8 388,18:55,11:15,16:20,Via BOM,"M,Tu,W,Th,F,Su",G8 381,45036,45041
Ranchi,Chandigarh,G8 388,18:55,11:15,16:20,Via BOM,"M,Tu,W,Th,F,Su",G8 381,45043,45046
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45025,45027
Ranchi,Chennai,G8 388,17:20,07:40,14:20,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45028,45028
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45029,45030
Ranchi,Chennai,G8 388,18:55,02:30,07:35,Via BOM,Sa,G8 4305,45031,45031
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,Su,G8 305,45032,45032
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,Daily,G8 305,45033,45034
Ranchi,Chennai,G8 388,17:20,07:40,14:20,Via BOM,Daily,G8 305,45033,45035
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,Daily,G8 305,45036,45037
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,Sa,G8 305,45038,45038
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45038,45041
Ranchi,Chennai,G8 388,17:20,07:40,14:20,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45042,45042
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,"M,Tu,W,Th,F,Su",G8 305,45043,45045
Ranchi,Chennai,G8 388,18:55,02:30,07:35,Via BOM,Sa,G8 4305,45045,45045
Ranchi,Chennai,G8 388,18:55,07:40,12:45,Via BOM,Su,G8 305,45046,45046
Ranchi,Chennai,G8 388,18:55,00:55,06:00,Via BOM,Sa,G8 4305,45046,45047
Ranchi,Delhi,G8 148,20:10,22:10,02:00,Non Stop,"W,F,Sa,Su",-,45024,45025
Ranchi,Delhi,G8 388,18:55,08:00,13:05,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45024,45027
Ranchi,Delhi,G8 388,18:55,00:50,05:55,Via BOM,Daily,G8 345,45024,45027
Ranchi,Delhi,G8 388,18:55,06:55,12:00,Via BOM,F,G8 329,45024,45027
Ranchi,Delhi,G8 388,17:20,00:50,07:30,Via BOM,Daily,G8 345,45026,45028
Ranchi,Delhi,G8 388,17:20,23:55,06:35,Via BOM,Daily,G8 322,45026,45028
Ranchi,Delhi,G8 388,17:20,06:55,13:35,Via BOM,F,G8 329,45028,45028
Ranchi,Delhi,G8 388,17:20,08:00,14:40,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45028,45028
Ranchi,Delhi,G8 148,21:00,23:00,02:00,Non Stop,Daily,-,45026,45029
Ranchi,Delhi,G8 388,18:55,00:50,05:55,Via BOM,Daily,G8 345,45026,45034
Ranchi,Delhi,G8 388,18:55,08:00,13:05,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45029,45034
Ranchi,Delhi,G8 388,18:55,06:55,12:00,Via BOM,F,G8 329,45029,45034
Ranchi,Delhi,G8 388,17:20,08:00,14:40,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45035,45035
Ranchi,Delhi,G8 388,17:20,06:55,13:35,Via BOM,F,G8 329,45035,45035
Ranchi,Delhi,G8 388,17:20,23:55,06:35,Via BOM,Daily,G8 322,45033,45035
Ranchi,Delhi,G8 388,17:20,00:50,07:30,Via BOM,Daily,G8 345,45033,45035
Ranchi,Delhi,G8 148,21:00,23:00,02:00,Non Stop,"M,Tu,Th",-,45031,45036
Ranchi,Delhi,G8 148,20:10,22:10,02:00,Non Stop,"W,F,Sa,Su",-,45030,45039
Ranchi,Delhi,G8 388,18:55,08:00,13:05,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45036,45041
Ranchi,Delhi,G8 388,18:55,00:50,05:55,Via BOM,Daily,G8 345,45033,45041
Ranchi,Delhi,G8 388,18:55,06:55,12:00,Via BOM,F,G8 329,45036,45041
Ranchi,Delhi,G8 388,17:20,00:50,07:30,Via BOM,Daily,G8 345,45040,45042
Ranchi,Delhi,G8 388,17:20,23:55,06:35,Via BOM,Daily,G8 322,45040,45042
Ranchi,Delhi,G8 388,17:20,06:55,13:35,Via BOM,F,G8 329,45042,45042
Ranchi,Delhi,G8 388,17:20,08:00,14:40,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45042,45042
Ranchi,Delhi,G8 148,21:00,23:00,02:00,Non Stop,Daily,-,45040,45043
Ranchi,Delhi,G8 148,20:10,22:10,02:00,Non Stop,"F,Sa,Su",-,45044,45046
Ranchi,Delhi,G8 388,18:55,00:50,05:55,Via BOM,Daily,G8 345,45040,45047
Ranchi,Delhi,G8 388,18:55,08:00,13:05,Via BOM,"M,Tu,W,Th,Sa,Su",G8 329,45043,45047
Ranchi,Delhi,G8 388,18:55,06:55,12:00,Via BOM,F,G8 329,45043,45047
Ranchi,Delhi,G8 238,15:30,17:30,02:00,Non Stop,Daily,-,45024,45227
Ranchi,Goa,G8 388,18:55,06:10,11:15,Via BOM,Daily,G8 575,45024,45027
Ranchi,Goa,G8 388,17:20,23:30,06:10,Via BOM,Daily,G8 384,45026,45028
Ranchi,Goa,G8 388,17:20,06:10,12:50,Via BOM,Daily,G8 575,45026,45028
Ranchi,Goa,G8 148,21:00,13:20,16:20,Via DEL,Daily,G8 286,45026,45029
Ranchi,Goa,G8 388,18:55,06:10,11:15,Via BOM,Daily,G8 575,45026,45034
Ranchi,Goa,G8 388,17:20,06:10,12:50,Via BOM,Daily,G8 575,45033,45035
Ranchi,Goa,G8 388,17:20,23:30,06:10,Via BOM,Daily,G8 384,45033,45035
Ranchi,Goa,G8 148,21:00,13:20,16:20,Via DEL,"M,Tu,Th",G8 286,45031,45036
Ranchi,Goa,G8 388,18:55,06:10,11:15,Via BOM,Daily,G8 575,45033,45041
Ranchi,Goa,G8 388,17:20,23:30,06:10,Via BOM,Daily,G8 384,45040,45042
Ranchi,Goa,G8 388,17:20,06:10,12:50,Via BOM,Daily,G8 575,45040,45042
Ranchi,Goa,G8 148,21:00,13:20,16:20,Via DEL,Daily,G8 286,45040,45043
Ranchi,Goa,G8 388,18:55,06:10,11:15,Via BOM,Daily,G8 575,45040,45047
Ranchi,Goa,G8 375,11:55,16:55,05:00,Via BLR,Daily,G8 285,45024,45227
Ranchi,Hyderabad,G8 238,15:30,23:10,07:40,Via DEL,Daily,G8 422,45024,45227
Ranchi,Kochi,G8 375,11:55,18:15,06:20,Via BLR,"M,Tu,Th,F,Sa,Su",G8 542,45024,45027
Ranchi,Kochi,G8 388,18:55,09:30,14:35,Via BOM,Daily,G8 347,45024,45027
Ranchi,Kochi,G8 375,11:55,18:50,06:55,Via BLR,W,G8 542,45028,45028
Ranchi,Kochi,G8 388,17:20,09:30,16:10,Via BOM,Daily,G8 347,45026,45028
Ranchi,Kochi,G8 388,18:55,09:30,14:35,Via BOM,Daily,G8 347,45026,45034
Ranchi,Kochi,G8 375,11:55,18:50,06:55,Via BLR,W,G8 542,45035,45035
Ranchi,Kochi,G8 388,17:20,09:30,16:10,Via BOM,Daily,G8 347,45033,45035
Ranchi,Kochi,G8 388,18:55,09:30,14:35,Via BOM,Daily,G8 347,45033,45041
Ranchi,Kochi,G8 375,11:55,18:50,06:55,Via BLR,W,G8 542,45042,45042
Ranchi,Kochi,G8 388,17:20,09:30,16:10,Via BOM,Daily,G8 347,45040,45042
Ranchi,Kochi,G8 388,18:55,09:30,14:35,Via BOM,Daily,G8 347,45040,45046
Ranchi,Kochi,G8 375,11:55,17:40,05:45,Via BLR,"M,Tu,Th,F,Sa,Su",G8 542,45028,45227
Ranchi,Kolkata,G8 148,20:10,08:00,11:50,Via DEL,"F,Sa,Su",G8 101,45024,45025
Ranchi,Kolkata,G8 148,21:00,08:00,11:00,Via DEL,"M,Tu,Th,F,Sa,Su",G8 101,45026,45029
Ranchi,Kolkata,G8 148,21:00,08:00,11:00,Via DEL,W,G8 101,45028,45029
Ranchi,Kolkata,G8 148,21:00,08:00,11:00,Via DEL,"M,Tu,Th",G8 101,45031,45036
Ranchi,Kolkata,G8 148,20:10,08:00,11:50,Via DEL,"W,F,Sa,Su",G8 101,45030,45039
Ranchi,Kolkata,G8 148,21:00,08:00,11:00,Via DEL,Daily,G8 101,45040,45043
Ranchi,Kolkata,G8 148,20:10,08:00,11:50,Via DEL,"F,Sa,Su",G8 101,45044,45046
Ranchi,Leh,G8 148,20:10,07:50,11:40,Via DEL,"W,F,Sa,Su",G8 203,45024,45025
Ranchi,Leh,G8 148,20:10,06:15,10:05,Via DEL,"W,F,Sa,Su",G8 205,45024,45025
Ranchi,Leh,G8 148,20:10,09:50,13:40,Via DEL,"W,F,Sa,Su",G8 225,45024,45025
Ranchi,Leh,G8 148,20:10,07:00,10:50,Via DEL,"W,F,Sa,Su",G8 357,45024,45025
Ranchi,Leh,G8 148,20:10,10:00,13:50,Via DEL,Su,G8 6001,45024,45025
Ranchi,Leh,G8 148,20:10,07:40,11:30,Via DEL,Sa,G8 6001,45024,45025
Ranchi,Leh,G8 148,20:10,07:55,11:45,Via DEL,F,G8 6001,45024,45025
Ranchi,Leh,G8 148,20:10,10:50,14:40,Via DEL,"W,Sa,Su",G8 221,45024,45025
